report_id,district,date_of_report,victim_age,victim_gender,reporter_type,description,abuse_types,risk_level,follow_up_required,case_status,urban_rural,Physical violence,Sexual abuse,Emotional abuse,Neglect (basic needs),Child labor,Early marriage,Exploitation,Educational deprivation,Abandonment,Cyber exploitation,follow_up_Yes,follow_up_No,follow_up_pending
15218039,Kishoreganj,8/24/2024,6,Male,Anonymous,Child appears poorly clothed. Family denies allegations.,Neglect (basic needs),mild,Yes,Closed,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
4402763,Sylhet,10/5/2024,2,Male,Healthcare worker,"Child not attending school since 2 years, subjected to begging ring. Multiple similar reports in area.","Educational deprivation, Exploitation",medium,Pending,Open,Urban,0,0,0,0,0,0,1,1,0,0,0,0,1
79246172,Barguna,10/6/2023,14,Male,Police,Child left at hospital for days. Corroborating evidence exists.,Abandonment,medium,Yes,Closed,Urban,0,0,0,0,0,0,0,0,1,0,1,0,0
20826835,Pirojpur,11/15/2022,10,Male,Teacher,Child appears without proper shelter. Multiple similar reports in area.,Neglect (basic needs),mild,Pending,Investigation,Rural,0,0,0,1,0,0,0,0,0,0,0,0,1
38302111,Barguna,4/3/2024,17,Male,Relative,"Child engaged in hazardous work, arranged marriage at age 14. Corroborating evidence exists.","Child labor, Early marriage",severe,Yes,Open,Rural,0,0,0,0,1,1,0,0,0,0,1,0,0
45444403,Chandpur,5/28/2024,6,Female,Relative,"Child not attending school since 6 months, reported assault. Corroborating evidence exists.","Educational deprivation, Sexual abuse",severe,Yes,Investigation,Urban,0,1,0,0,0,0,0,1,0,0,1,0,0
3374353,Joypurhat,8/13/2022,13,Female,Social worker,"Child arranged marriage at age 15, observed unexplained injuries. Family denies allegations.","Early marriage, Physical violence",severe,Pending,Investigation,Rural,1,0,0,0,0,1,0,0,0,0,0,0,1
85697974,Khagrachhari,12/25/2023,10,Female,Teacher,Child shows signs of depression. Case requires immediate attention.,Emotional abuse,mild,Pending,Open,Rural,0,0,1,0,0,0,0,0,0,0,0,0,1
87229727,Rangpur,3/18/2024,11,Male,Child helpline,"Child reported assault, appears without proper shelter, subjected to forced labor. Case requires immediate attention.","Sexual abuse, Neglect (basic needs), Exploitation",severe,Yes,Open,Urban,0,1,0,1,0,0,1,0,0,0,1,0,0
87013065,Chandpur,8/13/2022,13,Female,Neighbor,Child involved in online harassment. Corroborating evidence exists.,Cyber exploitation,mild,Pending,Investigation,Urban,0,0,0,0,0,0,0,0,0,1,0,0,1
88122247,Rangamati,3/1/2025,17,Female,Relative,Child appears malnourished. Multiple similar reports in area.,Neglect (basic needs),mild,Yes,Open,Urban,0,0,0,1,0,0,0,0,0,0,1,0,0
8669990,Natore,11/22/2023,1,Female,Community leader,"Child subjected to begging ring, involved in sextortion. Multiple similar reports in area.","Exploitation, Cyber exploitation",severe,Yes,Closed,Rural,0,0,0,0,0,0,1,0,0,1,1,0,0
87966980,Patuakhali,9/4/2021,5,Male,Teacher,Child engaged in excessive working hours. Case requires immediate attention.,Child labor,mild,Yes,Open,Rural,0,0,0,0,1,0,0,0,0,0,1,0,0
11504306,Bogra,5/29/2022,17,Male,Healthcare worker,Child shows signs of depression. Family denies allegations.,Emotional abuse,mild,Yes,Closed,Rural,0,0,1,0,0,0,0,0,0,0,1,0,0
59619498,Shariatpur,8/28/2020,11,Male,Healthcare worker,Child left with neighbors for weeks. Multiple similar reports in area.,Abandonment,medium,No,Closed,Rural,0,0,0,0,0,0,0,0,1,0,0,1,0
39228235,Pirojpur,4/16/2024,,Female,Family member (grandparent),Child involved in online harassment. Case requires immediate attention.,Cyber exploitation,mild,Yes,Investigation,Rural,0,0,0,0,0,0,0,0,0,1,1,0,0
43771218,Bhola,3/28/2024,5,Male,Anonymous,"Child appears poorly clothed, shows signs of withdrawal. Corroborating evidence exists.","Neglect (basic needs), Emotional abuse",medium,Pending,Open,Urban,0,0,1,1,0,0,0,0,0,0,0,0,1
23168168,Kurigram,5/1/2022,15,Female,NGO staff,Child observed fractures. Family denies allegations.,Physical violence,medium,Yes,Open,Rural,1,0,0,0,0,0,0,0,0,0,1,0,0
20242136,Rajshahi,2/26/2023,8,Female,Child helpline,"Child observed fractures, appears poorly clothed, engaged in factory labor. Family denies allegations.","Physical violence, Neglect (basic needs), Child labor",severe,Yes,Investigation,Urban,1,0,0,1,1,0,0,0,0,0,1,0,0
61259997,Habiganj,4/13/2023,15,Female,Social worker,"Child not attending school since 1 year, arranged marriage at age 16. Corroborating evidence exists.","Educational deprivation, Early marriage",medium,Yes,Open,Urban,0,0,0,0,0,1,0,1,0,0,1,0,0
39381003,Faridpur,6/15/2024,4,Male,Neighbor,Child reported assault. Corroborating evidence exists.,Sexual abuse,medium,Yes,Investigation,Urban,0,1,0,0,0,0,0,0,0,0,1,0,0
55893762,Mymensingh,11/9/2022,3,Female,Family member (aunt),Child arranged marriage at age 16. Case requires immediate attention.,Early marriage,medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
74278429,Mymensingh,2/11/2024,16,Female,Child helpline,"Child engaged in factory labor, reported harassment. Corroborating evidence exists.","Child labor, Sexual abuse",severe,Yes,Open,Rural,0,1,0,0,1,0,0,0,0,0,1,0,0
28266631,Sirajganj,8/23/2022,5,Male,Family member (mother),"Child reported assault, involved in grooming. Corroborating evidence exists.","Sexual abuse, Cyber exploitation",severe,Yes,Open,Rural,0,1,0,0,0,0,0,0,0,1,1,0,0
37876948,Lalmonirhat,4/19/2022,9,Female,Child helpline,Child left at home alone for weeks. Multiple similar reports in area.,Abandonment,medium,Yes,Open,Rural,0,0,0,0,0,0,0,0,1,0,1,0,0
34094505,Faridpur,7/31/2024,8,Female,Social worker,"Child left with neighbors for weeks, not attending school since 2 years. Corroborating evidence exists.","Abandonment, Educational deprivation",medium,Yes,Open,Rural,0,0,0,0,0,0,0,1,1,0,1,0,0
23834678,Jamalpur,1/13/2024,9,Male,Neighbor,"Child subjected to forced labor, left at home alone for weeks. Case requires immediate attention.","Exploitation, Abandonment",severe,Yes,Open,Urban,0,0,0,0,0,0,1,0,1,0,1,0,0
25544052,Panchagarh,8/27/2024,11,Male,NGO staff,"Child subjected to begging ring, observed bruises. Case requires immediate attention.","Exploitation, Physical violence",severe,Yes,Closed,Rural,1,0,0,0,0,0,1,0,0,0,1,0,0
72594453,Bhola,7/5/2022,17,Male,NGO staff,Child subjected to forced labor. Case requires immediate attention.,Exploitation,medium,No,Closed,Urban,0,0,0,0,0,0,1,0,0,0,0,1,0
16206601,Tangail,7/29/2022,3,Male,Neighbor,Child appears poorly clothed. Family denies allegations.,Neglect (basic needs),mild,Yes,Open,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
55851995,Jhalokati,11/14/2023,15,Female,Relative,Child reported assault. Family denies allegations.,Sexual abuse,medium,No,Closed,Urban,0,1,0,0,0,0,0,0,0,0,0,1,0
60266891,Lakshmipur,8/24/2022,12,Male,Police,"Child arranged marriage at age 12, subjected to sexual exploitation. Multiple similar reports in area.","Early marriage, Exploitation",severe,Yes,Investigation,Rural,0,0,0,0,0,1,1,0,0,0,1,0,0
81388729,Narayanganj,7/23/2022,12,Female,Healthcare worker,"Child arranged marriage at age 14, involved in grooming. Corroborating evidence exists.","Early marriage, Cyber exploitation",severe,Yes,Open,Rural,0,0,0,0,0,1,0,0,0,1,1,0,0
6533711,Munshiganj,6/27/2024,2,Female,Police,"Child not attending school since 2 years, shows signs of withdrawal. Multiple similar reports in area.","Educational deprivation, Emotional abuse",medium,Pending,Open,Urban,0,0,1,0,0,0,0,1,0,0,0,0,1
67616775,Pabna,9/21/2021,16,Male,Community leader,Child arranged marriage at age 14. Family denies allegations.,Early marriage,medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
53475657,Tangail,8/7/2023,8,Female,Anonymous,Child arranged marriage at age 15. Corroborating evidence exists.,Early marriage,medium,Yes,Open,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
72168681,Shariatpur,11/29/2023,6,Male,Community leader,Child subjected to forced labor. Multiple similar reports in area.,Exploitation,medium,Yes,Investigation,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
94051549,Noakhali,8/5/2023,3,Male,Child helpline,Child appears poorly clothed. Multiple similar reports in area.,Neglect (basic needs),mild,No,Open,Rural,0,0,0,1,0,0,0,0,0,0,0,1,0
52746246,Kurigram,10/3/2023,10,Male,NGO staff,Child arranged marriage at age 13. Case requires immediate attention.,Early marriage,medium,Pending,Closed,Rural,0,0,0,0,0,1,0,0,0,0,0,0,1
77209560,Rajshahi,8/16/2022,15,Female,Healthcare worker,Child arranged marriage at age 12. Case requires immediate attention.,Early marriage,medium,Yes,Open,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
19227851,Gazipur,6/14/2024,13,Male,NGO staff,Child subjected to sexual exploitation. Case requires immediate attention.,Exploitation,medium,Yes,Open,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
1031590,Chapai Nawabganj,8/10/2024,4,Male,Teacher,Child arranged marriage at age 17. Family denies allegations.,Early marriage,medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
59870905,Cumilla,11/12/2023,9,Male,Child helpline,Child left at hospital for weeks. Multiple similar reports in area.,Abandonment,medium,Yes,Open,Rural,0,0,0,0,0,0,0,0,1,0,1,0,0
17101699,Khagrachhari,8/6/2023,12,Male,Anonymous,"Child not attending school since 1 year, engaged in factory labor. Corroborating evidence exists.","Educational deprivation, Child labor",medium,Yes,Open,Rural,0,0,0,0,1,0,0,1,0,0,1,0,0
4090324,Rajshahi,4/17/2024,16,Other,Teacher,"Child arranged marriage at age 16, shows signs of fearfulness, subjected to sexual exploitation. Multiple similar reports in area.","Early marriage, Emotional abuse, Exploitation",severe,Pending,Open,Rural,0,0,1,0,0,1,1,0,0,0,0,0,1
78739222,Kishoreganj,8/10/2024,8,Female,Teacher,"Child observed fractures, shows signs of anxiety, involved in sextortion. Corroborating evidence exists.","Physical violence, Emotional abuse, Cyber exploitation",severe,No,Open,Rural,1,0,1,0,0,0,0,0,0,1,0,1,0
43141782,Cumilla,2/25/2021,10,Male,Family member (mother),Child arranged marriage at age 15. Multiple similar reports in area.,Early marriage,medium,Pending,Open,Rural,0,0,0,0,0,1,0,0,0,0,0,0,1
65991322,Jamalpur,5/18/2024,,Other,Community leader,"Child shows signs of fearfulness, involved in online harassment. Case requires immediate attention.","Emotional abuse, Cyber exploitation",medium,Yes,Open,Rural,0,0,1,0,0,0,0,0,0,1,1,0,0
73554806,Noakhali,12/13/2022,2,Female,Anonymous,Child reported inappropriate touching. Multiple similar reports in area.,Sexual abuse,medium,Pending,Investigation,Rural,0,1,0,0,0,0,0,0,0,0,0,0,1
12410025,Nilphamari,9/15/2023,6,Male,Teacher,Child left with neighbors for weeks. Case requires immediate attention.,Abandonment,medium,Yes,Open,Urban,0,0,0,0,0,0,0,0,1,0,1,0,0
73801013,Feni,7/28/2023,11,Male,Teacher,"Child involved in sextortion, subjected to forced labor. Corroborating evidence exists.","Cyber exploitation, Exploitation",severe,Yes,Open,Urban,0,0,0,0,0,0,1,0,0,1,1,0,0
63035524,Bandarban,7/26/2023,10,Female,Neighbor,Child observed fractures. Multiple similar reports in area.,Physical violence,medium,Yes,Open,Rural,1,0,0,0,0,0,0,0,0,0,1,0,0
12755638,Sylhet,12/16/2024,9,Female,Teacher,Child shows signs of withdrawal. Case requires immediate attention.,Emotional abuse,mild,No,Open,Rural,0,0,1,0,0,0,0,0,0,0,0,1,0
82061481,Pabna,6/18/2023,11,Male,NGO staff,Child shows signs of anxiety. Multiple similar reports in area.,Emotional abuse,mild,Pending,Open,Urban,0,0,1,0,0,0,0,0,0,0,0,0,1
92571321,Lakshmipur,1/2/2025,7,Male,Relative,"Child not attending school since 1 year, observed unexplained injuries. Multiple similar reports in area.","Educational deprivation, Physical violence",medium,Pending,Investigation,Rural,1,0,0,0,0,0,0,1,0,0,0,0,1
83117857,Rangamati,1/6/2025,14,Female,Family member (grandparent),"Child involved in sextortion, left at home alone for days. Corroborating evidence exists.","Cyber exploitation, Abandonment",severe,Yes,Investigation,Rural,0,0,0,0,0,0,0,0,1,1,1,0,0
69289293,Kurigram,5/9/2022,17,Female,Social worker,Child reported inappropriate touching. Case requires immediate attention.,Sexual abuse,medium,Pending,Open,Urban,0,1,0,0,0,0,0,0,0,0,0,0,1
6585870,Natore,6/10/2022,8,Female,NGO staff,"Child appears malnourished, shows signs of fearfulness. Multiple similar reports in area.","Neglect (basic needs), Emotional abuse",medium,Yes,Open,Urban,0,0,1,1,0,0,0,0,0,0,1,0,0
96464100,Sylhet,9/13/2022,9,Male,NGO staff,Child shows signs of fearfulness. Family denies allegations.,Emotional abuse,mild,Yes,Open,Rural,0,0,1,0,0,0,0,0,0,0,1,0,0
36850809,Natore,1/5/2025,2,Male,Neighbor,Child appears poorly clothed. Family denies allegations.,Neglect (basic needs),mild,Yes,Open,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
99490808,Lakshmipur,5/19/2023,7,Female,Teacher,Child appears malnourished. Family denies allegations.,Neglect (basic needs),mild,Yes,Investigation,Urban,0,0,0,1,0,0,0,0,0,0,1,0,0
36095694,Jamalpur,7/15/2022,5,Female,Neighbor,Child involved in online harassment. Corroborating evidence exists.,Cyber exploitation,mild,Yes,Open,Rural,0,0,0,0,0,0,0,0,0,1,1,0,0
64861862,Nilphamari,8/4/2024,15,Female,NGO staff,"Child subjected to begging ring, arranged marriage at age 15. Family denies allegations.","Exploitation, Early marriage",severe,Pending,Open,Rural,0,0,0,0,0,1,1,0,0,0,0,0,1
58265827,Barishal,4/27/2022,13,Male,Anonymous,"Child left with neighbors for days, reported assault. Corroborating evidence exists.","Abandonment, Sexual abuse",severe,Yes,Closed,Rural,0,1,0,0,0,0,0,0,1,0,1,0,0
59769703,Shariatpur,5/20/2022,8,Female,Police,Child arranged marriage at age 16. Family denies allegations.,Early marriage,medium,Yes,Investigation,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
10785293,Thakurgaon,11/21/2024,17,Female,Family member (aunt),"Child subjected to sexual exploitation, involved in sextortion, shows signs of withdrawal. Case requires immediate attention.","Exploitation, Cyber exploitation, Emotional abuse",severe,Yes,Open,Rural,0,0,1,0,0,0,1,0,0,1,1,0,0
86653534,Bhola,5/4/2022,12,Female,Healthcare worker,Child appears poorly clothed. Multiple similar reports in area.,Neglect (basic needs),mild,Yes,Investigation,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
98851845,Dhaka,6/17/2024,,Male,Teacher,"Child subjected to sexual exploitation, appears poorly clothed, left at home alone for days. Multiple similar reports in area.","Exploitation, Neglect (basic needs), Abandonment",severe,Yes,Open,Rural,0,0,0,1,0,0,1,0,1,0,1,0,0
39245680,Sylhet,5/26/2023,,Male,NGO staff,"Child reported inappropriate touching, subjected to sexual exploitation. Corroborating evidence exists.","Sexual abuse, Exploitation",severe,Yes,Investigation,Urban,0,1,0,0,0,0,1,0,0,0,1,0,0
14085650,Rangpur,11/17/2022,12,Male,Relative,Child not attending school since 6 months. Corroborating evidence exists.,Educational deprivation,mild,Yes,Open,Urban,0,0,0,0,0,0,0,1,0,0,1,0,0
36752468,Nilphamari,12/26/2023,8,Female,Teacher,"Child arranged marriage at age 15, not attending school since 1 year. Case requires immediate attention.","Early marriage, Educational deprivation",medium,Pending,Investigation,Rural,0,0,0,0,0,1,0,1,0,0,0,0,1
78769410,Gaibandha,11/29/2024,16,Male,Relative,Child reported inappropriate touching. Case requires immediate attention.,Sexual abuse,medium,Yes,Open,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
80267148,Chapai Nawabganj,8/5/2022,13,Male,Relative,"Child involved in online harassment, appears malnourished. Multiple similar reports in area.","Cyber exploitation, Neglect (basic needs)",medium,Yes,Investigation,Rural,0,0,0,1,0,0,0,0,0,1,1,0,0
96774801,Rajbari,8/24/2023,5,Male,Community leader,"Child engaged in hazardous work, not attending school since 6 months. Corroborating evidence exists.","Child labor, Educational deprivation",medium,Pending,Open,Urban,0,0,0,0,1,0,0,1,0,0,0,0,1
23624456,Habiganj,9/26/2023,10,Male,Police,"Child shows signs of fearfulness, not attending school since 6 months. Family denies allegations.","Emotional abuse, Educational deprivation",medium,Yes,Open,Rural,0,0,1,0,0,0,0,1,0,0,1,0,0
17738626,Rajshahi,8/23/2024,8,Male,Community leader,"Child shows signs of fearfulness, reported inappropriate touching. Corroborating evidence exists.","Emotional abuse, Sexual abuse",severe,Yes,Investigation,Urban,0,1,1,0,0,0,0,0,0,0,1,0,0
57416369,Rajshahi,11/22/2024,1,Male,Healthcare worker,"Child arranged marriage at age 17, not attending school since 2 years. Case requires immediate attention.","Early marriage, Educational deprivation",medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,1,0,0,1,0,0
2981909,Lakshmipur,7/14/2022,8,Male,Anonymous,Child appears without proper shelter. Family denies allegations.,Neglect (basic needs),mild,Yes,Open,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
61419697,Sherpur,6/5/2023,11,Female,Police,Child engaged in hazardous work. Multiple similar reports in area.,Child labor,mild,Pending,Investigation,Urban,0,0,0,0,1,0,0,0,0,0,0,0,1
37986604,Sylhet,6/22/2024,5,Female,Anonymous,Child appears poorly clothed. Family denies allegations.,Neglect (basic needs),mild,Yes,Closed,Rural,0,0,0,1,0,0,0,0,0,0,1,0,0
46047265,Noakhali,1/13/2023,14,Female,Anonymous,Child observed burns. Multiple similar reports in area.,Physical violence,medium,Yes,Open,Rural,1,0,0,0,0,0,0,0,0,0,1,0,0
21338293,Lakshmipur,2/7/2025,2,Male,Family member (grandparent),Child observed fractures. Case requires immediate attention.,Physical violence,medium,Yes,Investigation,Urban,1,0,0,0,0,0,0,0,0,0,1,0,0
76328045,Natore,1/9/2023,16,Female,Neighbor,Child subjected to begging ring. Case requires immediate attention.,Exploitation,medium,Yes,Open,Urban,0,0,0,0,0,0,1,0,0,0,1,0,0
63790865,Naogaon,11/12/2024,,Male,NGO staff,Child shows signs of anxiety. Multiple similar reports in area.,Emotional abuse,mild,Yes,Investigation,Urban,0,0,1,0,0,0,0,0,0,0,1,0,0
23203065,Feni,2/2/2021,12,Female,Police,Child observed burns. Family denies allegations.,Physical violence,medium,Pending,Closed,Urban,1,0,0,0,0,0,0,0,0,0,0,0,1
34014940,Kishoreganj,1/5/2021,2,Male,Child helpline,Child not attending school since 6 months. Family denies allegations.,Educational deprivation,mild,Yes,Investigation,Rural,0,0,0,0,0,0,0,1,0,0,1,0,0
42964486,Shariatpur,8/14/2022,5,Male,Police,Child engaged in factory labor. Case requires immediate attention.,Child labor,mild,Pending,Open,Urban,0,0,0,0,1,0,0,0,0,0,0,0,1
27271047,Joypurhat,2/24/2023,11,Male,Community leader,Child not attending school since 6 months. Corroborating evidence exists.,Educational deprivation,mild,Yes,Investigation,Urban,0,0,0,0,0,0,0,1,0,0,1,0,0
